FIPS,State,County,Predicted COVID Cases,Amount Over / Under (Cases),Population
39011,OH,Auglaize County,4291.0,-816.0,45946
39013,OH,Belmont County,8314.0,1025.0,65495
39015,OH,Brown County,5797.0,146.0,43700
39017,OH,Butler County,49938.0,782.0,389728
39019,OH,Carroll County,3152.0,1183.0,26686
39021,OH,Champaign County,4346.0,382.0,38743
39023,OH,Clark County,18403.0,1111.0,134732
39025,OH,Clermont County,25421.0,-2538.0,210679
39027,OH,Clinton County,4563.0,-618.0,41890
39029,OH,Columbiana County,12583.0,2512.0,100569
39031,OH,Coshocton County,3736.0,25.0,36615
39033,OH,Crawford County,4717.0,-723.0,41509
39035,OH,Cuyahoga County,140643.0,28630.0,1236994
39037,OH,Darke County,5045.0,-341.0,51526
39039,OH,Defiance County,4030.0,-87.0,38128
39041,OH,Delaware County,26803.0,3370.0,226526
39043,OH,Erie County,9105.0,-265.0,74514
39045,OH,Fairfield County,17365.0,-1032.0,162956
39047,OH,Fayette County,3317.0,-256.0,28832
39049,OH,Franklin County,163662.0,14609.0,1321730
39051,OH,Fulton County,4346.0,148.0,42158
39053,OH,Gallia County,3890.0,-979.0,29030
39055,OH,Geauga County,12034.0,5561.0,95491
39057,OH,Greene County,20751.0,568.0,169027
39059,OH,Guernsey County,4644.0,-861.0,38060
39061,OH,Hamilton County,101252.0,1216.0,824721
39063,OH,Hancock County,8074.0,182.0,74774
39065,OH,Hardin County,3223.0,110.0,30391
39067,OH,Harrison County,1973.0,361.0,14351
39069,OH,Henry County,3007.0,180.0,27526
39071,OH,Highland County,5059.0,-416.0,43426
39073,OH,Hocking County,3317.0,-398.0,27818
39075,OH,Holmes County,5168.0,3747.0,44375
39077,OH,Huron County,7126.0,791.0,58219
39079,OH,Jackson County,4025.0,-1014.0,32611
39081,OH,Jefferson County,8067.0,540.0,64273
39083,OH,Knox County,7106.0,775.0,63196
39085,OH,Lake County,28558.0,9436.0,231736
39087,OH,Lawrence County,7353.0,-4158.0,56572
39089,OH,Licking County,21959.0,1459.0,181765
39091,OH,Logan County,4919.0,246.0,46062
39093,OH,Lorain County,47187.0,14221.0,316031
39095,OH,Lucas County,62746.0,11505.0,426719
39097,OH,Madison County,4386.0,226.0,43581
39099,OH,Mahoning County,35957.0,11860.0,225922
39101,OH,Marion County,8388.0,-615.0,64609
39103,OH,Medina County,26791.0,9317.0,183489
39105,OH,Meigs County,2717.0,-103.0,21961
39107,OH,Mercer County,4291.0,620.0,42424
39109,OH,Miami County,15587.0,3918.0,110213
39111,OH,Monroe County,1683.0,191.0,13215
39113,OH,Montgomery County,69572.0,1920.0,533474
39115,OH,Morgan County,1993.0,348.0,13669
39117,OH,Morrow County,3729.0,387.0,35336
39119,OH,Muskingum County,9105.0,-3291.0,86114
39121,OH,Noble County,1778.0,367.0,14325
39123,OH,Ottawa County,5491.0,1444.0,39968
39125,OH,Paulding County,2386.0,501.0,18762
39127,OH,Perry County,4242.0,329.0,35471
39129,OH,Pickaway County,5386.0,-2021.0,60007
39131,OH,Pike County,3757.0,-861.0,27012
39133,OH,Portage County,18309.0,2559.0,161742
39135,OH,Preble County,4346.0,110.0,40574
39137,OH,Putnam County,3545.0,650.0,34330
39139,OH,Richland County,12583.0,-1803.0,125261
39141,OH,Ross County,8388.0,-2761.0,76508
39143,OH,Sandusky County,8046.0,1594.0,58567
39145,OH,Scioto County,8408.0,-4493.0,72189
39147,OH,Seneca County,6323.0,864.0,54534
39149,OH,Shelby County,4961.0,140.0,47684
39151,OH,Stark County,45999.0,13630.0,372785
39153,OH,Summit County,66666.0,18303.0,535769
39155,OH,Trumbull County,32560.0,13157.0,200726
39157,OH,Tuscarawas County,12583.0,4124.0,91971
39159,OH,Union County,8635.0,63.0,66876
39161,OH,Van Wert County,3007.0,80.0,28804
39163,OH,Vinton County,1783.0,263.0,12577
39165,OH,Warren County,31813.0,1667.0,249735
39167,OH,Washington County,8046.0,2327.0,58868
39169,OH,Wayne County,16570.0,6605.0,116552
39171,OH,Williams County,4479.0,24.0,36648
39173,OH,Wood County,15405.0,418.0,131642
39175,OH,Wyandot County,2331.0,38.0,21552
40001,OK,Adair County,2701.0,-1680.0,19516
40003,OK,Alfalfa County,1144.0,714.0,5689
40005,OK,Atoka County,1612.0,-171.0,14327
40007,OK,Beaver County,1144.0,674.0,5019
40009,OK,Beckham County,2641.0,-159.0,21976
40011,OK,Blaine County,1144.0,2.0,8445
40013,OK,Bryan County,6268.0,-1010.0,48038
40015,OK,Caddo County,3488.0,-624.0,26237
40017,OK,Canadian County,21904.0,226.0,169254
40019,OK,Carter County,6323.0,-2459.0,48336
40021,OK,Cherokee County,5961.0,-1649.0,48074
40023,OK,Choctaw County,2189.0,149.0,14407
40025,OK,Cimarron County,1144.0,876.0,2233
40027,OK,Cleveland County,38217.0,-12003.0,299484
40029,OK,Coal County,1199.0,273.0,5291
40031,OK,Comanche County,11741.0,-4406.0,122225
40033,OK,Cotton County,1144.0,537.0,5449
40035,OK,Craig County,1871.0,-632.0,14176
40037,OK,Creek County,8294.0,-1432.0,72686
40039,OK,Custer County,4256.0,553.0,28039
40041,OK,Delaware County,5742.0,386.0,41480
40043,OK,Dewey County,1050.0,613.0,4404
40045,OK,Ellis County,1144.0,695.0,3683
40047,OK,Garfield County,6268.0,-399.0,61951
40049,OK,Garvin County,2641.0,-500.0,25771
40051,OK,Grady County,5927.0,-1531.0,56648
40053,OK,Grant County,1050.0,547.0,4122
40055,OK,Greer County,1229.0,527.0,5546
40057,OK,Harmon County,1144.0,729.0,2416
40059,OK,Harper County,1144.0,873.0,3165
40061,OK,Haskell County,1339.0,13.0,11667
40063,OK,Hughes County,1612.0,432.0,13434
40065,OK,Jackson County,2330.0,-1246.0,24659
40067,OK,Jefferson County,1144.0,601.0,5408
40069,OK,Johnston County,1339.0,-391.0,10346
40071,OK,Kay County,4805.0,-1980.0,43738
40073,OK,Kingfisher County,1561.0,-417.0,15228
40075,OK,Kiowa County,1339.0,256.0,8480
40077,OK,Latimer County,1360.0,356.0,9556
40079,OK,Le Flore County,6323.0,-30.0,49002
40081,OK,Lincoln County,4072.0,-237.0,34134
40083,OK,Logan County,5143.0,-1383.0,51924
40085,OK,Love County,1359.0,-381.0,10174
40087,OK,McClain County,4606.0,-1478.0,45410
40089,OK,McCurtain County,4281.0,724.0,30773
40091,OK,McIntosh County,2696.0,170.0,19403
40093,OK,Major County,1050.0,-54.0,7536
40095,OK,Marshall County,1772.0,-734.0,15921
40097,OK,Mayes County,4959.0,-418.0,39570
40099,OK,Murray County,1772.0,-532.0,13681
40101,OK,Muskogee County,8388.0,-1098.0,66307
40103,OK,Noble County,1265.0,-246.0,10845
40105,OK,Nowata County,1050.0,-161.0,9413
40107,OK,Okfuskee County,1345.0,-290.0,11227
40109,OK,Oklahoma County,102747.0,-5705.0,803103
40111,OK,Okmulgee County,4697.0,-92.0,37011
40113,OK,Osage County,5014.0,-781.0,45852
40115,OK,Ottawa County,3770.0,-876.0,30329
40117,OK,Pawnee County,1973.0,-43.0,15681
40119,OK,Payne County,10924.0,1264.0,82701
40121,OK,Pittsburg County,5842.0,-311.0,43476
40123,OK,Pontotoc County,4180.0,-4117.0,38032
40125,OK,Pottawatomie County,8388.0,-4039.0,73351
40127,OK,Pushmataha County,1339.0,58.0,10709
40129,OK,Roger Mills County,1050.0,664.0,3337
40131,OK,Rogers County,10742.0,-2603.0,99060
40133,OK,Seminole County,3269.0,-13.0,23464
40135,OK,Sequoyah County,5728.0,203.0,39801
40137,OK,Stephens County,5797.0,1016.0,43616
40139,OK,Texas County,2089.0,-102.0,20505
40141,OK,Tillman County,1229.0,524.0,6971
40143,OK,Tulsa County,96665.0,7569.0,677061
40145,OK,Wagoner County,9050.0,-3594.0,86697
40147,OK,Washington County,6793.0,672.0,53238
40149,OK,Washita County,1284.0,-147.0,10736
40151,OK,Woods County,1144.0,247.0,8602
40153,OK,Woodward County,2330.0,467.0,20015
41001,OR,Baker County,1723.0,267.0,16937
41003,OR,Benton County,12119.0,-2572.0,97661
41005,OR,Clackamas County,56484.0,9570.0,423118
41007,OR,Clatsop County,4651.0,1380.0,41652
41009,OR,Columbia County,7263.0,2038.0,53607
41011,OR,Coos County,8314.0,144.0,64923
41013,OR,Crook County,2622.0,-1474.0,26377
41015,OR,Curry County,2311.0,-171.0,23613
41017,OR,Deschutes County,28264.0,-6087.0,206483
41019,OR,Douglas County,10049.0,-1210.0,112290
41021,OR,Gilliam County,1199.0,1078.0,2008
41023,OR,Grant County,1220.0,184.0,7225
41025,OR,Harney County,1105.0,418.0,7532
41027,OR,Hood River County,3622.0,1372.0,24035
41029,OR,Jackson County,27065.0,274.0,221669
41031,OR,Jefferson County,2406.0,-2062.0,25324
41033,OR,Josephine County,9126.0,-354.0,87800
41035,OR,Klamath County,8408.0,289.0,70190
41037,OR,Lake County,1220.0,658.0,8373
41039,OR,Lane County,54819.0,9867.0,382181
41041,OR,Lincoln County,8743.0,3651.0,50752
41043,OR,Linn County,14980.0,-1603.0,130622
41045,OR,Malheur County,3434.0,9.0,31858
41047,OR,Marion County,46094.0,2303.0,346719
41049,OR,Morrow County,1652.0,383.0,12292
41051,OR,Multnomah County,111484.0,10022.0,794563
41053,OR,Polk County,10797.0,-312.0,89593
41055,OR,Sherman County,1144.0,960.0,1947
41057,OR,Tillamook County,2767.0,251.0,27521
41059,OR,Umatilla County,9332.0,-899.0,80261
41061,OR,Union County,2602.0,369.0,26165
41063,OR,Wallowa County,2495.0,1737.0,7650
41065,OR,Wasco County,2385.0,-876.0,26555
41067,OR,Washington County,86012.0,12151.0,600086
41069,OR,Wheeler County,1050.0,886.0,1435
41071,OR,Yamhill County,14186.0,2470.0,108362
42001,PA,Adams County,15532.0,3475.0,105959
42003,PA,Allegheny County,155497.0,4175.0,1232605
42005,PA,Armstrong County,7106.0,1152.0,64704
42007,PA,Beaver County,23670.0,5593.0,165737
42009,PA,Bedford County,6043.0,2250.0,47421
42011,PA,Berks County,53670.0,8124.0,431573
42013,PA,Blair County,15587.0,4343.0,120734
42015,PA,Bradford County,7353.0,-1776.0,59854
42017,PA,Bucks County,77368.0,19071.0,645557
42019,PA,Butler County,23212.0,2679.0,197368
42021,PA,Cambria County,16496.0,-22.0,131429
42023,PA,Cameron County,1125.0,788.0,4406
42025,PA,Carbon County,7511.0,-39.0,65493
42027,PA,Centre County,20946.0,4502.0,157533
42029,PA,Chester County,59592.0,13164.0,546638
42031,PA,Clarion County,4148.0,1026.0,37227
42033,PA,Clearfield County,11565.0,2592.0,77824
42035,PA,Clinton County,4262.0,246.0,37776
42037,PA,Columbia County,7917.0,135.0,65289
42039,PA,Crawford County,11544.0,2763.0,82405
42041,PA,Cumberland County,37431.0,13207.0,268532
42043,PA,Dauphin County,41727.0,15544.0,288687
42045,PA,Delaware County,64299.0,8342.0,575873
42047,PA,Elk County,3337.0,353.0,30467
42049,PA,Erie County,39122.0,10925.0,268840
42051,PA,Fayette County,18195.0,3240.0,125368
42053,PA,Forest County,1220.0,569.0,6603
42055,PA,Franklin County,18309.0,-1667.0,156951
42057,PA,Fulton County,1832.0,26.0,14554
42059,PA,Greene County,3843.0,-140.0,34529
42061,PA,Huntingdon County,5495.0,493.0,43297
42063,PA,Indiana County,9105.0,425.0,83064
42065,PA,Jefferson County,4504.0,559.0,43731
42067,PA,Juniata County,2942.0,1147.0,23281
42069,PA,Lackawanna County,27065.0,608.0,215750
42071,PA,Lancaster County,67302.0,14560.0,556660
42073,PA,Lawrence County,9126.0,1172.0,84812
42075,PA,Lebanon County,18403.0,1978.0,143902
42077,PA,Lehigh County,53822.0,10121.0,376274
42079,PA,Luzerne County,47537.0,10340.0,326496
42081,PA,Lycoming County,16531.0,4376.0,113034
42083,PA,McKean County,4322.0,1083.0,39819
42085,PA,Mercer County,13236.0,3961.0,109137
42087,PA,Mifflin County,4846.0,-577.0,45984
42089,PA,Monroe County,24614.0,4526.0,167451
42091,PA,Montgomery County,98878.0,17445.0,865044
42093,PA,Montour County,3249.0,834.0,18054
42095,PA,Northampton County,47019.0,9438.0,317900
42097,PA,Northumberland County,11544.0,1022.0,90123
42099,PA,Perry County,4441.0,1130.0,46113
42101,PA,Philadelphia County,231029.0,79417.0,1566836
42103,PA,Pike County,7941.0,2270.0,60576
42105,PA,Potter County,2210.0,1009.0,16206
42107,PA,Schuylkill County,18309.0,3420.0,143188
42109,PA,Snyder County,4273.0,1069.0,39506
42111,PA,Somerset County,9813.0,2175.0,72629
42113,PA,Sullivan County,1105.0,565.0,5845
42115,PA,Susquehanna County,3931.0,-37.0,38139
42117,PA,Tioga County,4350.0,611.0,40967
42119,PA,Union County,4273.0,-19.0,42690
42121,PA,Venango County,6323.0,1817.0,49734
42123,PA,Warren County,4148.0,367.0,37818
42125,PA,Washington County,27065.0,621.0,209940
42127,PA,Wayne County,6323.0,1160.0,51084
42129,PA,Westmoreland County,47166.0,10296.0,351998
42131,PA,Wyoming County,3058.0,555.0,26024
42133,PA,York County,54734.0,-1615.0,461049
44001,RI,Bristol County,8301.0,-1210.0,50307
44003,RI,Kent County,23533.0,-8937.0,171134
44005,RI,Newport County,11733.0,-2210.0,84721
44007,RI,Providence County,101650.0,-27476.0,657424
44009,RI,Washington County,16762.0,-6146.0,130256
45001,SC,Abbeville County,2696.0,-619.0,24338
45003,SC,Aiken County,23642.0,2317.0,174228
45005,SC,Allendale County,1480.0,510.0,7418
45007,SC,Anderson County,23642.0,-3937.0,209652
45009,SC,Bamberg County,1813.0,-87.0,12950
45011,SC,Barnwell County,2726.0,168.0,20471
45013,SC,Beaufort County,25315.0,2084.0,196147
45015,SC,Berkeley County,27512.0,-3275.0,244952
45017,SC,Calhoun County,1827.0,250.0,14197
45019,SC,Charleston County,56716.0,-5962.0,419350
45021,SC,Cherokee County,6323.0,-786.0,56121
45023,SC,Chester County,3890.0,-1265.0,31993
45025,SC,Chesterfield County,6050.0,-201.0,43741
45027,SC,Clarendon County,4143.0,-861.0,30927
45029,SC,Colleton County,5427.0,488.0,38580
45031,SC,Darlington County,8388.0,-315.0,62436
45033,SC,Dillon County,4703.0,81.0,27747
45035,SC,Dorchester County,21904.0,-9508.0,166050
45037,SC,Edgefield County,2836.0,-505.0,26959
45039,SC,Fairfield County,2696.0,-1038.0,20450
45041,SC,Florence County,19992.0,-411.0,136740
45043,SC,Georgetown County,7981.0,-640.0,64669
45045,SC,Greenville County,66369.0,-20133.0,547845
45047,SC,Greenwood County,9199.0,-3021.0,69223
45049,SC,Hampton County,2501.0,-64.0,18136
45051,SC,Horry County,46173.0,-3989.0,383147
45053,SC,Jasper County,3130.0,274.0,31986
45055,SC,Kershaw County,7209.0,-6117.0,67850
45057,SC,Lancaster County,11835.0,-941.0,104724
45059,SC,Laurens County,9332.0,-367.0,67951
45061,SC,Lee County,2219.0,124.0,16161
45063,SC,Lexington County,44540.0,-15154.0,305105
45065,SC,McCormick County,1199.0,11.0,9741
45067,SC,Marion County,4673.0,110.0,28471
45069,SC,Marlboro County,3776.0,-551.0,26006
45071,SC,Newberry County,4428.0,-3297.0,38315
45073,SC,Oconee County,10088.0,-1276.0,80160
45075,SC,Orangeburg County,10169.0,-2716.0,83101
45077,SC,Pickens County,15909.0,-7002.0,133470
45079,SC,Richland County,64554.0,-13789.0,421526
45081,SC,Saluda County,2185.0,425.0,18984
45083,SC,Spartanburg County,43615.0,-3412.0,345948
45085,SC,Sumter County,10143.0,-5962.0,103936
45087,SC,Union County,3235.0,-1074.0,26739
45089,SC,Williamsburg County,4673.0,579.0,30113
45091,SC,York County,38217.0,-2812.0,294201
46003,SD,Aurora County,1050.0,774.0,2762
46005,SD,Beadle County,1851.0,123.0,19488
46007,SD,Bennett County,1144.0,772.0,3333
46009,SD,Bon Homme County,1144.0,501.0,7064
46011,SD,Brookings County,4699.0,1263.0,35491
46013,SD,Brown County,4675.0,577.0,37901
46015,SD,Brule County,1050.0,465.0,5301
46017,SD,Buffalo County,1199.0,998.0,1854
46019,SD,Butte County,1144.0,117.0,10790
46021,SD,Campbell County,1050.0,956.0,1355
46023,SD,Charles Mix County,1284.0,-20.0,9232
46025,SD,Clark County,1050.0,725.0,3923
46027,SD,Clay County,2775.0,1415.0,15301
46029,SD,Codington County,3103.0,-737.0,28736
46031,SD,Corson County,1144.0,724.0,3817
46033,SD,Custer County,1050.0,143.0,9021
46035,SD,Davison County,1875.0,-500.0,19907
46037,SD,Day County,1050.0,547.0,5475
46039,SD,Deuel County,1050.0,697.0,4361
46041,SD,Dewey County,1220.0,86.0,5142
46043,SD,Douglas County,1050.0,845.0,2787
46045,SD,Edmunds County,1050.0,722.0,4071
46047,SD,Fall River County,1050.0,-55.0,7397
46049,SD,Faulk County,1050.0,841.0,2122
46051,SD,Grant County,1050.0,238.0,7486
46053,SD,Gregory County,1050.0,699.0,3999
46055,SD,Haakon County,1050.0,892.0,1834
46057,SD,Hamlin County,1050.0,518.0,6394
46059,SD,Hand County,1050.0,839.0,3112
46061,SD,Hanson County,1050.0,829.0,3479
46063,SD,Harding County,1050.0,1002.0,1339
46065,SD,Hughes County,2635.0,1273.0,17681
46067,SD,Hutchinson County,1050.0,423.0,7351
46069,SD,Hyde County,1144.0,1034.0,1199
46071,SD,Jackson County,1144.0,859.0,2832
46073,SD,Jerauld County,1050.0,917.0,1662
46075,SD,Jones County,1050.0,1010.0,875
46077,SD,Kingsbury County,1050.0,558.0,5279
46079,SD,Lake County,2635.0,1900.0,10940
46081,SD,Lawrence County,3770.0,1072.0,27240
46083,SD,Lincoln County,9576.0,4374.0,71024
46085,SD,Lyman County,1050.0,556.0,3705
46087,SD,McCook County,1050.0,675.0,5768
46089,SD,McPherson County,1174.0,1011.0,2396
46091,SD,Marshall County,1050.0,700.0,4363
46093,SD,Meade County,2911.0,-103.0,30702
46095,SD,Mellette County,1144.0,884.0,1873
46097,SD,Miner County,1050.0,902.0,2285
46099,SD,Minnehaha County,24101.0,3814.0,203845
46101,SD,Moody County,1050.0,371.0,6382
46102,SD,Oglala Lakota County,2094.0,-25.0,13508
46103,SD,Pennington County,14462.0,378.0,114306
46105,SD,Perkins County,1050.0,812.0,2809
46107,SD,Potter County,1050.0,793.0,2446
46109,SD,Roberts County,1190.0,182.0,10139
46111,SD,Sanborn County,1144.0,934.0,2403
46115,SD,Spink County,1050.0,526.0,6228
46117,SD,Stanley County,1050.0,854.0,3017
46119,SD,Sully County,1050.0,990.0,1482
46121,SD,Todd County,1561.0,-212.0,9233
46123,SD,Tripp County,1144.0,467.0,5579
46125,SD,Turner County,1050.0,424.0,8888
46127,SD,Union County,2635.0,1385.0,17063
46129,SD,Walworth County,1105.0,644.0,5286
46135,SD,Yankton County,1875.0,-459.0,23412
46137,SD,Ziebach County,1199.0,979.0,2394
47001,TN,Anderson County,9105.0,-3396.0,78929
47003,TN,Bedford County,5540.0,-1975.0,51964
47005,TN,Benton County,2284.0,-33.0,15994
47007,TN,Bledsoe County,2280.0,649.0,14824
47009,TN,Blount County,18254.0,-3230.0,139810
47011,TN,Bradley County,14186.0,-143.0,110539
47013,TN,Campbell County,5848.0,-1343.0,39564
47015,TN,Cannon County,1632.0,-447.0,14807
47017,TN,Carroll County,3652.0,-1291.0,28418
47019,TN,Carter County,6323.0,-2712.0,56485
47021,TN,Cheatham County,4291.0,-820.0,41764
47023,TN,Chester County,1772.0,-1262.0,17558
47025,TN,Claiborne County,4143.0,-607.0,32357
47027,TN,Clay County,1199.0,239.0,7656
47029,TN,Cocke County,5056.0,-917.0,36849
47031,TN,Coffee County,6323.0,-2553.0,59779
47033,TN,Crockett County,1772.0,-937.0,13862
47035,TN,Cumberland County,8388.0,1336.0,63482
47037,TN,Davidson County,102998.0,4616.0,707351
47039,TN,Decatur County,1612.0,-171.0,11549
47041,TN,DeKalb County,2701.0,-245.0,21002
47043,TN,Dickson County,5485.0,-2564.0,55727
47045,TN,Dyer County,4281.0,-2263.0,36440
47047,TN,Fayette County,4682.0,-775.0,43338
47049,TN,Fentress County,3037.0,234.0,19335
47051,TN,Franklin County,4765.0,-2104.0,44119
47053,TN,Gibson County,6323.0,-3328.0,50826
47055,TN,Giles County,4127.0,-599.0,30540
47057,TN,Grainger County,2696.0,-503.0,24185
47059,TN,Greene County,8388.0,-3023.0,71292
47061,TN,Grundy County,1948.0,459.0,13779
47063,TN,Hamblen County,7448.0,-2088.0,65167
47065,TN,Hamilton County,48792.0,1150.0,374602
47067,TN,Hancock County,1460.0,310.0,6846
47069,TN,Hardeman County,3577.0,-198.0,25511
47071,TN,Hardin County,3890.0,-640.0,27065
47073,TN,Hawkins County,6323.0,-2849.0,57903
47075,TN,Haywood County,2505.0,-1038.0,17518
47077,TN,Henderson County,3736.0,-846.0,27907
47079,TN,Henry County,3851.0,-153.0,32382
47081,TN,Hickman County,2641.0,-555.0,25481
47083,TN,Houston County,1199.0,220.0,8247
47085,TN,Humphreys County,2480.0,106.0,19023
47087,TN,Jackson County,1500.0,-76.0,12015
47089,TN,Jefferson County,5540.0,-2649.0,56660
47091,TN,Johnson County,2270.0,520.0,18046
47093,TN,Knox County,63094.0,-5435.0,495380
47095,TN,Lake County,1340.0,339.0,6500
47097,TN,Lauderdale County,3493.0,-172.0,24741
47099,TN,Lawrence County,5261.0,-1219.0,45502
47101,TN,Lewis County,1733.0,331.0,12912
47103,TN,Lincoln County,4187.0,-176.0,36006
47105,TN,Loudon County,6352.0,-1658.0,58244
47107,TN,McMinn County,6323.0,-1891.0,54695
47109,TN,McNairy County,3488.0,-723.0,25993
47111,TN,Macon County,3127.0,-1043.0,26214
47113,TN,Madison County,10797.0,-7466.0,99172
47115,TN,Marion County,3322.0,-1228.0,29050
47117,TN,Marshall County,3614.0,-1356.0,35857
47119,TN,Maury County,13093.0,-86.0,107996
47121,TN,Meigs County,1617.0,-84.0,13258
47123,TN,Monroe County,6323.0,-951.0,47680
47125,TN,Montgomery County,27307.0,1903.0,234899
47127,TN,Moore County,1144.0,13.0,6716
47129,TN,Morgan County,2696.0,-721.0,21207
47131,TN,Obion County,3736.0,-1703.0,30374
47133,TN,Overton County,2701.0,-513.0,22993
47135,TN,Perry County,1225.0,208.0,8705
47137,TN,Pickett County,1229.0,284.0,5103
47139,TN,Polk County,1973.0,-163.0,17778
47141,TN,Putnam County,9199.0,-1982.0,82470
47143,TN,Rhea County,3736.0,-363.0,33689
47145,TN,Roane County,6323.0,-1687.0,55129
47147,TN,Robertson County,8361.0,-1519.0,75398
47149,TN,Rutherford County,48479.0,2977.0,360682
47151,TN,Scott County,3235.0,-2245.0,21999
47153,TN,Sequatchie County,2073.0,291.0,16918
47155,TN,Sevier County,12439.0,-1196.0,98806
47157,TN,Shelby County,117425.0,403.0,916357
47159,TN,Smith County,2425.0,-263.0,20470
47161,TN,Stewart County,1733.0,356.0,13994
47163,TN,Sullivan County,20047.0,-6683.0,160862
47165,TN,Sumner County,22732.0,-2745.0,203721
47167,TN,Tipton County,8388.0,-143.0,61650
47169,TN,Trousdale County,1515.0,208.0,12077
47171,TN,Unicoi County,1973.0,-1154.0,17591
47173,TN,Union County,2696.0,-407.0,20473
47175,TN,Van Buren County,1199.0,370.0,6430
47177,TN,Warren County,4644.0,-1452.0,42001
47179,TN,Washington County,19624.0,-2844.0,136147
47181,TN,Wayne County,2499.0,114.0,16266
47183,TN,Weakley County,4127.0,-393.0,33043
47185,TN,White County,3736.0,97.0,28000
47187,TN,Williamson County,29034.0,-431.0,260738
47189,TN,Wilson County,18680.0,-1453.0,158593
48001,TX,Anderson County,7264.0,4733.0,57227
48003,TX,Andrews County,2234.0,400.0,18324
48005,TX,Angelina County,9332.0,6612.0,87124
48007,TX,Aransas County,2622.0,-59.0,24963
48009,TX,Archer County,1105.0,-60.0,8849
48011,TX,Armstrong County,1050.0,743.0,1857
48013,TX,Atascosa County,6354.0,-128.0,50736
48015,TX,Austin County,3280.0,378.0,31070
48017,TX,Bailey County,1319.0,731.0,6803
48019,TX,Bandera County,2075.0,419.0,22120
48021,TX,Bastrop County,10149.0,-1407.0,106395
48023,TX,Baylor County,1149.0,830.0,3462
48025,TX,Bee County,4188.0,-67.0,30992
48027,TX,Bell County,47292.0,5083.0,387454
48029,TX,Bexar County,307315.0,-34016.0,2060191
48031,TX,Blanco County,2752.0,1020.0,12411
48033,TX,Borden County,2419.0,2347.0,580
48035,TX,Bosque County,2169.0,-25.0,18707
48037,TX,Bowie County,9105.0,-1354.0,91712
48039,TX,Brazoria County,47260.0,-157.0,388234
48041,TX,Brazos County,32198.0,-36.0,241931
48043,TX,Brewster County,2375.0,2144.0,9344
48045,TX,Briscoe County,1319.0,1022.0,1439
48047,TX,Brooks County,1480.0,622.0,6902
48049,TX,Brown County,4697.0,-2352.0,38443
48051,TX,Burleson County,2385.0,-121.0,18690
48053,TX,Burnet County,5331.0,-119.0,52567
48055,TX,Caldwell County,5661.0,-2747.0,47849
48057,TX,Calhoun County,2391.0,-456.0,19682
48059,TX,Callahan County,1733.0,318.0,14247
48061,TX,Cameron County,63444.0,1212.0,424911
48063,TX,Camp County,1457.0,178.0,12721
48065,TX,Carson County,1050.0,278.0,5816
48067,TX,Cass County,3736.0,-190.0,28538
48069,TX,Castro County,1264.0,57.0,7287
48071,TX,Chambers County,6400.0,3364.0,51309
48073,TX,Cherokee County,6444.0,3936.0,51432
48075,TX,Childress County,1144.0,61.0,6841
48077,TX,Clay County,1222.0,433.0,10499
48079,TX,Cochran County,1319.0,833.0,2522
48081,TX,Coke County,1199.0,870.0,3322
48083,TX,Coleman County,1199.0,402.0,7822
48085,TX,Collin County,140873.0,14104.0,1158995
48087,TX,Collingsworth County,1558.0,1180.0,2585
48089,TX,Colorado County,2385.0,767.0,20832
48091,TX,Comal County,21695.0,934.0,184749
48093,TX,Comanche County,1672.0,156.0,13921
48095,TX,Concho County,1264.0,729.0,3367
48097,TX,Cooke County,4745.0,1716.0,43048
48099,TX,Coryell County,8294.0,-1385.0,84205
48101,TX,Cottle County,1264.0,1149.0,1317
48103,TX,Crane County,1340.0,834.0,4551
48105,TX,Crockett County,1319.0,792.0,2960
48107,TX,Crosby County,1319.0,243.0,4992
48109,TX,Culberson County,1264.0,1141.0,2163
48111,TX,Dallam County,1264.0,307.0,7235
48113,TX,Dallas County,580595.0,338941.0,2601993
48115,TX,Dawson County,1577.0,434.0,12176
48117,TX,Deaf Smith County,2450.0,526.0,18399
48119,TX,Delta County,1105.0,-182.0,5413
48121,TX,Denton County,129129.0,27214.0,977760
48123,TX,DeWitt County,2696.0,-1412.0,19754
48125,TX,Dickens County,1199.0,973.0,1736
48127,TX,Dimmit County,1792.0,-497.0,8360
48129,TX,Donley County,1199.0,642.0,3289
48131,TX,Duval County,1577.0,-624.0,9706
48133,TX,Eastland County,1973.0,1001.0,17893
48135,TX,Ector County,18475.0,3798.0,161057
48137,TX,Edwards County,1502.0,1272.0,1428
48139,TX,Ellis County,22313.0,1294.0,212323
48141,TX,El Paso County,96615.0,13581.0,867239
48143,TX,Erath County,3873.0,751.0,43837
48145,TX,Falls County,2189.0,458.0,16956
48147,TX,Fannin County,4543.0,1829.0,37075
48149,TX,Fayette County,2386.0,738.0,24934
48151,TX,Fisher County,1105.0,855.0,3626
48153,TX,Floyd County,1319.0,350.0,5239
48155,TX,Foard County,1174.0,1116.0,1063
48157,TX,Fort Bend County,110528.0,-13950.0,888919
48159,TX,Franklin County,1105.0,-30.0,10665
48161,TX,Freestone County,2406.0,1010.0,20032
48163,TX,Frio County,2309.0,-30.0,17716
48165,TX,Gaines County,2698.0,2537.0,22140
48167,TX,Galveston County,48980.0,1431.0,357387
48169,TX,Garza County,1319.0,631.0,4498
48171,TX,Gillespie County,3648.0,1318.0,27501
48173,TX,Glasscock County,2606.0,2545.0,1139
