FIPS,State,County,Predicted COVID Cases,Amount Over / Under (Cases),Population
46117,SD,Stanley County,338.0,142.0,3017
46119,SD,Sully County,325.0,265.0,1482
46121,SD,Todd County,1810.0,37.0,9233
46123,SD,Tripp County,530.0,-147.0,5579
46125,SD,Turner County,765.0,139.0,8888
46127,SD,Union County,1450.0,200.0,17063
46129,SD,Walworth County,474.0,13.0,5286
46135,SD,Yankton County,1897.0,-437.0,23412
46137,SD,Ziebach County,480.0,260.0,2394
47001,TN,Anderson County,10719.0,-1782.0,78929
47003,TN,Bedford County,6021.0,-1494.0,51964
47005,TN,Benton County,2121.0,-196.0,15994
47007,TN,Bledsoe County,1965.0,334.0,14824
47009,TN,Blount County,17376.0,-4108.0,139810
47011,TN,Bradley County,14130.0,-199.0,110539
47013,TN,Campbell County,6212.0,-979.0,39564
47015,TN,Cannon County,1582.0,-497.0,14807
47017,TN,Carroll County,3945.0,-998.0,28418
47019,TN,Carter County,7975.0,-1060.0,56485
47021,TN,Cheatham County,4980.0,-131.0,41764
47023,TN,Chester County,2119.0,-915.0,17558
47025,TN,Claiborne County,5049.0,299.0,32357
47027,TN,Clay County,1011.0,51.0,7656
47029,TN,Cocke County,6488.0,515.0,36849
47031,TN,Coffee County,8915.0,39.0,59779
47033,TN,Crockett County,1624.0,-1085.0,13862
47035,TN,Cumberland County,6272.0,-780.0,63482
47037,TN,Davidson County,98004.0,-378.0,707351
47039,TN,Decatur County,1643.0,-140.0,11549
47041,TN,DeKalb County,3016.0,70.0,21002
47043,TN,Dickson County,7474.0,-575.0,55727
47045,TN,Dyer County,5469.0,-1075.0,36440
47047,TN,Fayette County,5330.0,-127.0,43338
47049,TN,Fentress County,3397.0,594.0,19335
47051,TN,Franklin County,5638.0,-1231.0,44119
47053,TN,Gibson County,8553.0,-1098.0,50826
47055,TN,Giles County,4642.0,-84.0,30540
47057,TN,Grainger County,3234.0,35.0,24185
47059,TN,Greene County,10139.0,-1272.0,71292
47061,TN,Grundy County,2007.0,518.0,13779
47063,TN,Hamblen County,8694.0,-842.0,65167
47065,TN,Hamilton County,47069.0,-573.0,374602
47067,TN,Hancock County,1018.0,-132.0,6846
47069,TN,Hardeman County,3729.0,-46.0,25511
47071,TN,Hardin County,4385.0,-145.0,27065
47073,TN,Hawkins County,8903.0,-269.0,57903
47075,TN,Haywood County,2924.0,-619.0,17518
47077,TN,Henderson County,4424.0,-158.0,27907
47079,TN,Henry County,4438.0,434.0,32382
47081,TN,Hickman County,2531.0,-665.0,25481
47083,TN,Houston County,905.0,-74.0,8247
47085,TN,Humphreys County,2449.0,75.0,19023
47087,TN,Jackson County,1457.0,-119.0,12015
47089,TN,Jefferson County,6955.0,-1234.0,56660
47091,TN,Johnson County,2911.0,1161.0,18046
47093,TN,Knox County,69699.0,1170.0,495380
47095,TN,Lake County,999.0,-2.0,6500
47097,TN,Lauderdale County,3408.0,-257.0,24741
47099,TN,Lawrence County,5674.0,-806.0,45502
47101,TN,Lewis County,1459.0,57.0,12912
47103,TN,Lincoln County,4789.0,426.0,36006
47105,TN,Loudon County,7400.0,-610.0,58244
47107,TN,McMinn County,7123.0,-1091.0,54695
47109,TN,McNairy County,3903.0,-308.0,25993
47111,TN,Macon County,3060.0,-1110.0,26214
47113,TN,Madison County,17226.0,-1037.0,99172
47115,TN,Marion County,3898.0,-652.0,29050
47117,TN,Marshall County,4761.0,-209.0,35857
47119,TN,Maury County,13014.0,-165.0,107996
47121,TN,Meigs County,1741.0,40.0,13258
47123,TN,Monroe County,7237.0,-37.0,47680
47125,TN,Montgomery County,26061.0,657.0,234899
47127,TN,Moore County,822.0,-309.0,6716
47129,TN,Morgan County,2581.0,-836.0,21207
47131,TN,Obion County,5002.0,-437.0,30374
47133,TN,Overton County,2852.0,-362.0,22993
47135,TN,Perry County,1043.0,26.0,8705
47137,TN,Pickett County,859.0,-86.0,5103
47139,TN,Polk County,2156.0,20.0,17778
47141,TN,Putnam County,11544.0,363.0,82470
47143,TN,Rhea County,4094.0,-5.0,33689
47145,TN,Roane County,7913.0,-97.0,55129
47147,TN,Robertson County,9688.0,-192.0,75398
47149,TN,Rutherford County,45443.0,-59.0,360682
47151,TN,Scott County,3948.0,-1532.0,21999
47153,TN,Sequatchie County,2057.0,275.0,16918
47155,TN,Sevier County,13636.0,1.0,98806
47157,TN,Shelby County,117908.0,886.0,916357
47159,TN,Smith County,2302.0,-386.0,20470
47161,TN,Stewart County,1739.0,362.0,13994
47163,TN,Sullivan County,25865.0,-865.0,160862
47165,TN,Sumner County,25127.0,-350.0,203721
47167,TN,Tipton County,7068.0,-1463.0,61650
47169,TN,Trousdale County,1010.0,-297.0,12077
47171,TN,Unicoi County,2624.0,-503.0,17591
47173,TN,Union County,2642.0,-461.0,20473
47175,TN,Van Buren County,806.0,-23.0,6430
47177,TN,Warren County,4765.0,-1331.0,42001
47179,TN,Washington County,22012.0,-456.0,136147
47181,TN,Wayne County,2598.0,213.0,16266
47183,TN,Weakley County,4989.0,469.0,33043
47185,TN,White County,3492.0,-147.0,28000
47187,TN,Williamson County,28607.0,-858.0,260738
47189,TN,Wilson County,19894.0,-239.0,158593
48001,TX,Anderson County,5024.0,2493.0,57227
48003,TX,Andrews County,2194.0,360.0,18324
48005,TX,Angelina County,5931.0,3211.0,87124
48007,TX,Aransas County,2861.0,180.0,24963
48009,TX,Archer County,864.0,-301.0,8849
48011,TX,Armstrong County,233.0,-74.0,1857
48013,TX,Atascosa County,5954.0,-528.0,50736
48015,TX,Austin County,3470.0,568.0,31070
48017,TX,Bailey County,784.0,196.0,6803
48019,TX,Bandera County,2184.0,528.0,22120
48021,TX,Bastrop County,11371.0,-185.0,106395
48023,TX,Baylor County,420.0,101.0,3462
48025,TX,Bee County,4161.0,-94.0,30992
48027,TX,Bell County,43908.0,1699.0,387454
48029,TX,Bexar County,338667.0,-2664.0,2060191
48031,TX,Blanco County,1569.0,-163.0,12411
48033,TX,Borden County,236.0,164.0,580
48035,TX,Bosque County,2347.0,153.0,18707
48037,TX,Bowie County,10566.0,107.0,91712
48039,TX,Brazoria County,47185.0,-232.0,388234
48041,TX,Brazos County,32914.0,680.0,241931
48043,TX,Brewster County,734.0,503.0,9344
48045,TX,Briscoe County,262.0,-35.0,1439
48047,TX,Brooks County,1040.0,182.0,6902
48049,TX,Brown County,5357.0,-1692.0,38443
48051,TX,Burleson County,2524.0,18.0,18690
48053,TX,Burnet County,5828.0,378.0,52567
48055,TX,Caldwell County,6896.0,-1512.0,47849
48057,TX,Calhoun County,2718.0,-129.0,19682
48059,TX,Callahan County,1641.0,226.0,14247
48061,TX,Cameron County,62756.0,524.0,424911
48063,TX,Camp County,1724.0,445.0,12721
48065,TX,Carson County,580.0,-192.0,5816
48067,TX,Cass County,4542.0,616.0,28538
48069,TX,Castro County,969.0,-238.0,7287
48071,TX,Chambers County,3394.0,358.0,51309
48073,TX,Cherokee County,4233.0,1725.0,51432
48075,TX,Childress County,811.0,-272.0,6841
48077,TX,Clay County,1242.0,453.0,10499
48079,TX,Cochran County,512.0,26.0,2522
48081,TX,Coke County,344.0,15.0,3322
48083,TX,Coleman County,999.0,202.0,7822
48085,TX,Collin County,126891.0,122.0,1158995
48087,TX,Collingsworth County,341.0,-37.0,2585
48089,TX,Colorado County,2641.0,1023.0,20832
48091,TX,Comal County,20587.0,-174.0,184749
48093,TX,Comanche County,1736.0,220.0,13921
48095,TX,Concho County,512.0,-23.0,3367
48097,TX,Cooke County,4781.0,1752.0,43048
48099,TX,Coryell County,9367.0,-312.0,84205
48101,TX,Cottle County,272.0,157.0,1317
48103,TX,Crane County,720.0,214.0,4551
48105,TX,Crockett County,336.0,-191.0,2960
48107,TX,Crosby County,816.0,-260.0,4992
48109,TX,Culberson County,424.0,301.0,2163
48111,TX,Dallam County,845.0,-112.0,7235
48113,TX,Dallas County,320654.0,79000.0,2601993
48115,TX,Dawson County,1493.0,350.0,12176
48117,TX,Deaf Smith County,2089.0,165.0,18399
48119,TX,Delta County,647.0,-640.0,5413
48121,TX,Denton County,103147.0,1232.0,977760
48123,TX,DeWitt County,3021.0,-1087.0,19754
48125,TX,Dickens County,315.0,89.0,1736
48127,TX,Dimmit County,1012.0,-1277.0,8360
48129,TX,Donley County,490.0,-67.0,3289
48131,TX,Duval County,1340.0,-861.0,9706
48133,TX,Eastland County,2341.0,1369.0,17893
48135,TX,Ector County,15276.0,599.0,161057
48137,TX,Edwards County,194.0,-36.0,1428
48139,TX,Ellis County,21294.0,275.0,212323
48141,TX,El Paso County,84090.0,1056.0,867239
48143,TX,Erath County,4178.0,1056.0,43837
48145,TX,Falls County,2199.0,468.0,16956
48147,TX,Fannin County,4377.0,1663.0,37075
48149,TX,Fayette County,2450.0,802.0,24934
48151,TX,Fisher County,351.0,101.0,3626
48153,TX,Floyd County,678.0,-291.0,5239
48155,TX,Foard County,282.0,224.0,1063
48157,TX,Fort Bend County,124031.0,-447.0,888919
48159,TX,Franklin County,1135.0,0.0,10665
48161,TX,Freestone County,2425.0,1029.0,20032
48163,TX,Frio County,2545.0,206.0,17716
48165,TX,Gaines County,1834.0,1673.0,22140
48167,TX,Galveston County,47324.0,-225.0,357387
48169,TX,Garza County,834.0,146.0,4498
48171,TX,Gillespie County,3068.0,738.0,27501
48173,TX,Glasscock County,188.0,127.0,1139
48175,TX,Goliad County,927.0,99.0,7120
48177,TX,Gonzales County,2470.0,837.0,19816
48179,TX,Gray County,2706.0,179.0,20980
48181,TX,Grayson County,14479.0,535.0,143198
48183,TX,Gregg County,11476.0,4783.0,125559
48185,TX,Grimes County,3547.0,-807.0,31170
48187,TX,Guadalupe County,18749.0,-169.0,182702
48189,TX,Hale County,4230.0,4400.0,31966
48191,TX,Hall County,471.0,-150.0,2818
48193,TX,Hamilton County,930.0,223.0,8313
48195,TX,Hansford County,646.0,-341.0,5111
48197,TX,Hardeman County,367.0,206.0,3525
48199,TX,Hardin County,5205.0,1500.0,57840
48201,TX,Harris County,578744.0,-10311.0,4781337
48203,TX,Harrison County,6780.0,848.0,70038
48205,TX,Hartley County,505.0,21.0,5228
48207,TX,Haskell County,815.0,440.0,5376
48209,TX,Hays County,39191.0,95.0,269103
48211,TX,Hemphill County,411.0,-186.0,3225
48213,TX,Henderson County,9104.0,1341.0,84490
48215,TX,Hidalgo County,129805.0,-8066.0,888286
48217,TX,Hill County,4657.0,768.0,37266
48219,TX,Hockley County,3056.0,-1390.0,21278
48221,TX,Hood County,6959.0,2448.0,66394
48223,TX,Hopkins County,3345.0,1277.0,37793
48225,TX,Houston County,3381.0,1507.0,21943
48227,TX,Howard County,3009.0,1256.0,30732
48229,TX,Hudspeth County,447.0,-78.0,3416
48231,TX,Hunt County,8853.0,1317.0,108438
48233,TX,Hutchinson County,2403.0,-666.0,20222
48235,TX,Irion County,249.0,-126.0,1534
48237,TX,Jack County,892.0,319.0,8764
48239,TX,Jackson County,1544.0,513.0,15183
48241,TX,Jasper County,4408.0,707.0,32495
48243,TX,Jeff Davis County,73.0,13.0,1906
48245,TX,Jefferson County,28457.0,524.0,251601
48247,TX,Jim Hogg County,1461.0,-1304.0,4774
48249,TX,Jim Wells County,4518.0,-1845.0,38729
48251,TX,Johnson County,20208.0,-90.0,195496
48253,TX,Jones County,2552.0,704.0,20271
48255,TX,Karnes County,1623.0,-419.0,14945
48257,TX,Kaufman County,17197.0,896.0,172611
48259,TX,Kendall County,4362.0,168.0,49019
48261,TX,Kenedy County,224.0,183.0,354
48263,TX,Kent County,145.0,80.0,744
48265,TX,Kerr County,5645.0,2178.0,53784
48267,TX,Kimble County,403.0,-36.0,4420
48269,TX,King County,265.0,238.0,234
48271,TX,Kinney County,310.0,21.0,3131
48273,TX,Kleberg County,4328.0,-244.0,30376
48275,TX,Knox County,400.0,180.0,3284
48277,TX,Lamar County,6712.0,1007.0,50515
48279,TX,Lamb County,1844.0,-26.0,12786
48281,TX,Lampasas County,2569.0,16.0,22790
48283,TX,La Salle County,833.0,-273.0,6556
48285,TX,Lavaca County,2408.0,921.0,20653
48287,TX,Lee County,2228.0,184.0,17971
48289,TX,Leon County,1917.0,277.0,16220
48291,TX,Liberty County,9024.0,989.0,102462
48293,TX,Limestone County,2969.0,770.0,22164
48295,TX,Lipscomb County,317.0,8.0,2846
48297,TX,Live Oak County,1358.0,749.0,11541
48299,TX,Llano County,2366.0,267.0,22623
48301,TX,Loving County,448.0,101.0,44
48303,TX,Lubbock County,39797.0,1188.0,317761
48305,TX,Lynn County,521.0,-209.0,5738
48307,TX,McCulloch County,852.0,73.0,7468
48309,TX,McLennan County,27857.0,-508.0,266162
48311,TX,McMullen County,253.0,190.0,569
48313,TX,Madison County,1693.0,118.0,13641
48315,TX,Marion County,1340.0,572.0,9550
48317,TX,Martin County,731.0,274.0,5228
48319,TX,Mason County,348.0,-66.0,3978
48321,TX,Matagorda County,5233.0,1462.0,36122
48323,TX,Maverick County,10440.0,12.0,57628
48325,TX,Medina County,5031.0,308.0,53657
48327,TX,Menard County,319.0,56.0,1979
48329,TX,Midland County,17691.0,1120.0,172019
48331,TX,Milam County,2861.0,918.0,25622
48333,TX,Mills County,683.0,56.0,4498
48335,TX,Mitchell County,866.0,-175.0,8938
48337,TX,Montague County,2667.0,755.0,21079
48339,TX,Montgomery County,72161.0,-467.0,679554
48341,TX,Moore County,2309.0,-146.0,21094
48343,TX,Morris County,1498.0,328.0,12052
48345,TX,Motley County,285.0,150.0,1034
48347,TX,Nacogdoches County,7252.0,1040.0,64994
48349,TX,Navarro County,5574.0,715.0,54687
48351,TX,Newton County,1845.0,1129.0,12041
48353,TX,Nolan County,1716.0,821.0,14460
48355,TX,Nueces County,46176.0,-898.0,351590
48357,TX,Ochiltree County,1039.0,105.0,9692
48359,TX,Oldham County,136.0,-83.0,1761
48361,TX,Orange County,6120.0,3297.0,85048
48363,TX,Palo Pinto County,3745.0,897.0,29322
48365,TX,Panola County,2761.0,464.0,22742
48367,TX,Parker County,18315.0,4535.0,165938
48369,TX,Parmer County,993.0,55.0,9649
48371,TX,Pecos County,1471.0,343.0,14711
48373,TX,Polk County,6062.0,3019.0,53256
48375,TX,Potter County,14462.0,69.0,114911
48377,TX,Presidio County,1018.0,756.0,5954
48379,TX,Rains County,1553.0,1023.0,12836
48381,TX,Randall County,15975.0,249.0,146244
48383,TX,Reagan County,421.0,115.0,3121
48385,TX,Real County,436.0,46.0,2832
48387,TX,Red River County,1333.0,160.0,11605
48389,TX,Reeves County,1551.0,-29.0,11692
48391,TX,Refugio County,879.0,-116.0,6638
48393,TX,Roberts County,315.0,241.0,812
48395,TX,Robertson County,2150.0,-46.0,17130
48397,TX,Rockwall County,12734.0,481.0,123342
48399,TX,Runnels County,978.0,65.0,9884
48401,TX,Rusk County,5091.0,1284.0,52524
48403,TX,Sabine County,1079.0,569.0,10041
48405,TX,San Augustine County,982.0,706.0,7860
48407,TX,San Jacinto County,4061.0,617.0,28340
48409,TX,San Patricio County,6708.0,-59.0,70087
48411,TX,San Saba County,837.0,388.0,5880
48413,TX,Schleicher County,301.0,98.0,2359
48415,TX,Scurry County,1801.0,-357.0,16269
48417,TX,Shackelford County,244.0,-267.0,3212
48419,TX,Shelby County,3519.0,1400.0,24061
48421,TX,Sherman County,377.0,174.0,2778
48423,TX,Smith County,19997.0,2756.0,241995
48425,TX,Somervell County,1060.0,414.0,9797
48427,TX,Starr County,11347.0,-154.0,65653
48429,TX,Stephens County,1074.0,297.0,9377
48431,TX,Sterling County,432.0,302.0,1426
48433,TX,Stonewall County,191.0,27.0,1218
48435,TX,Sutton County,450.0,197.0,3232
48437,TX,Swisher County,1053.0,8.0,6959
48439,TX,Tarrant County,279646.0,-1869.0,2155646
48441,TX,Taylor County,17827.0,128.0,145147
48443,TX,Terrell County,243.0,217.0,688
48445,TX,Terry County,1257.0,798.0,11444
48447,TX,Throckmorton County,188.0,38.0,1539
48449,TX,Titus County,3810.0,-69.0,31237
48451,TX,Tom Green County,12776.0,614.0,118913
48453,TX,Travis County,156793.0,3363.0,1327550
48455,TX,Trinity County,1743.0,316.0,13993
48457,TX,Tyler County,2507.0,184.0,20411
48459,TX,Upshur County,4082.0,1214.0,42454
48461,TX,Upton County,431.0,171.0,3146
48463,TX,Uvalde County,4099.0,-815.0,24890
48465,TX,Val Verde County,5834.0,960.0,47617
48467,TX,Van Zandt County,4624.0,754.0,62888
48469,TX,Victoria County,9900.0,728.0,91074
48471,TX,Walker County,9758.0,291.0,79678
48473,TX,Waller County,5622.0,1296.0,61852
48475,TX,Ward County,959.0,-183.0,10948
48477,TX,Washington County,4382.0,-251.0,36368
48479,TX,Webb County,49979.0,-1410.0,267619
48481,TX,Wharton County,4452.0,-235.0,41740
48483,TX,Wheeler County,539.0,98.0,4787
48485,TX,Wichita County,16153.0,-511.0,130220
48487,TX,Wilbarger County,1505.0,16.0,12535
48489,TX,Willacy County,3183.0,-358.0,20254
48491,TX,Williamson County,81272.0,-246.0,672273
48493,TX,Wilson County,5262.0,477.0,52754
48495,TX,Winkler County,844.0,76.0,7300
48497,TX,Wise County,7315.0,206.0,74897
48499,TX,Wood County,4190.0,1715.0,46930
48501,TX,Yoakum County,825.0,562.0,7484
48503,TX,Young County,2288.0,1015.0,18012
48505,TX,Zapata County,2342.0,269.0,13838
48507,TX,Zavala County,1765.0,-107.0,9384
49001,UT,Beaver County,527.0,-29.0,7317
49003,UT,Box Elder County,6123.0,645.0,61523
49005,UT,Cache County,16976.0,894.0,140145
49007,UT,Carbon County,2319.0,48.0,20540
49009,UT,Daggett County,351.0,306.0,1015
49011,UT,Davis County,51603.0,-792.0,369887
49013,UT,Duchesne County,2257.0,464.0,20142
49015,UT,Emery County,904.0,-277.0,10093
49017,UT,Garfield County,609.0,269.0,5258
49019,UT,Grand County,1225.0,164.0,9771
49021,UT,Iron County,6580.0,625.0,62508
49023,UT,Juab County,1719.0,674.0,12586
49025,UT,Kane County,580.0,28.0,8203
49027,UT,Millard County,1364.0,155.0,13343
49029,UT,Morgan County,1330.0,225.0,12837
49031,UT,Piute County,167.0,32.0,1493
49033,UT,Rich County,291.0,197.0,2649
49035,UT,Salt Lake County,177754.0,136.0,1186569
49037,UT,San Juan County,2035.0,-144.0,14406
49039,UT,Sanpete County,3227.0,273.0,29691
49041,UT,Sevier County,2134.0,318.0,22043
49043,UT,Summit County,6834.0,-366.0,43045
49045,UT,Tooele County,8611.0,-1893.0,79955
49047,UT,Uintah County,4081.0,393.0,37104
49049,UT,Utah County,80041.0,501.0,702692
49051,UT,Wasatch County,4865.0,-34.0,36597
49053,UT,Washington County,16893.0,-816.0,197730
49055,UT,Wayne County,289.0,62.0,2634
49057,UT,Weber County,34765.0,-85.0,269460
50001,VT,Addison County,4037.0,-220.0,37555
50003,VT,Bennington County,4309.0,-2149.0,37343
50005,VT,Caledonia County,3439.0,198.0,30587
50007,VT,Chittenden County,23030.0,456.0,169357
50009,VT,Essex County,750.0,177.0,5997
50011,VT,Franklin County,5966.0,-93.0,50719
50013,VT,Grand Isle County,751.0,38.0,7490
50015,VT,Lamoille County,2148.0,0.0,26103
50017,VT,Orange County,3483.0,577.0,29880
50019,VT,Orleans County,3868.0,622.0,27562
50021,VT,Rutland County,8905.0,-324.0,60353
50023,VT,Washington County,8212.0,-589.0,60115
50025,VT,Windham County,4867.0,-110.0,45899
50027,VT,Windsor County,6697.0,201.0,58150
51001,VA,Accomack County,4055.0,-98.0,33223
51003,VA,Albemarle County,15098.0,583.0,114845
51005,VA,Alleghany County,1673.0,-112.0,14715
51007,VA,Amelia County,1551.0,-117.0,13368
51009,VA,Amherst County,3702.0,-451.0,31472
51011,VA,Appomattox County,1664.0,-442.0,16703
51013,VA,Arlington County,37441.0,-967.0,233678
51015,VA,Augusta County,8891.0,-2682.0,77939
51017,VA,Bath County,455.0,-12.0,4061
51019,VA,Bedford County,9964.0,127.0,80741
51021,VA,Bland County,680.0,-442.0,6138
51023,VA,Botetourt County,3647.0,-1117.0,34100
51025,VA,Brunswick County,1975.0,8.0,15831
51027,VA,Buchanan County,3583.0,693.0,19383
51029,VA,Buckingham County,1938.0,10.0,16988
51031,VA,Campbell County,7326.0,-1179.0,55065
51033,VA,Caroline County,3632.0,-259.0,31940
51035,VA,Carroll County,3875.0,-586.0,29118
51036,VA,Charles City County,781.0,4.0,6568
51037,VA,Charlotte County,1454.0,-270.0,11400
51041,VA,Chesterfield County,47669.0,-139.0,378290
51043,VA,Clarke County,1733.0,183.0,15331
51045,VA,Craig County,551.0,-97.0,4858
51047,VA,Culpeper County,6616.0,774.0,54290
51049,VA,Cumberland County,1024.0,123.0,9751
51051,VA,Dickenson County,2067.0,-364.0,13733
51053,VA,Dinwiddie County,3444.0,32.0,28099
51057,VA,Essex County,1131.0,-116.0,10630
51059,VA,Fairfax County,136221.0,1663.0,1139309
51061,VA,Fauquier County,7664.0,768.0,74677
51063,VA,Floyd County,1664.0,-95.0,15623
51065,VA,Fluvanna County,3415.0,27.0,28117
51067,VA,Franklin County,6675.0,447.0,55079
51069,VA,Frederick County,11620.0,309.0,94808
51071,VA,Giles County,1494.0,-974.0,16432
51073,VA,Gloucester County,4568.0,-105.0,39550
51075,VA,Goochland County,3011.0,62.0,26162
51077,VA,Grayson County,1941.0,-802.0,15325
51079,VA,Greene County,1938.0,-321.0,21015
51081,VA,Greensville County,1152.0,-515.0,11204
51083,VA,Halifax County,4315.0,-374.0,33620
51085,VA,Hanover County,13027.0,-262.0,112860
51087,VA,Henrico County,42949.0,-235.0,334553
51089,VA,Henry County,7151.0,-589.0,49795
51091,VA,Highland County,291.0,47.0,2296
51093,VA,Isle of Wight County,4457.0,673.0,40135
51095,VA,James City County,11787.0,-137.0,81483
51097,VA,King and Queen County,792.0,128.0,6714
51099,VA,King George County,3449.0,152.0,27918
51101,VA,King William County,2024.0,-61.0,18529
51103,VA,Lancaster County,1271.0,232.0,10806
51105,VA,Lee County,3500.0,-478.0,21847
51107,VA,Loudoun County,50614.0,1177.0,432792
51109,VA,Louisa County,4737.0,360.0,40030
51111,VA,Lunenburg County,1530.0,-389.0,12002
51113,VA,Madison County,1620.0,-101.0,14008
51115,VA,Mathews County,858.0,-82.0,8450
51117,VA,Mecklenburg County,4331.0,573.0,30527
51119,VA,Middlesex County,1105.0,-155.0,10952
51121,VA,Montgomery County,11365.0,358.0,98826
51125,VA,Nelson County,1786.0,345.0,14747
51127,VA,New Kent County,2781.0,6.0,24952
51131,VA,Northampton County,1522.0,-8.0,11978
51133,VA,Northumberland County,1234.0,4.0,12278
51135,VA,Nottoway County,1964.0,-651.0,15555
51137,VA,Orange County,4438.0,245.0,38055
51139,VA,Page County,2801.0,152.0,23777
51141,VA,Patrick County,2133.0,-53.0,17601
51143,VA,Pittsylvania County,8045.0,-993.0,59824
51145,VA,Powhatan County,2866.0,41.0,31585
51147,VA,Prince Edward County,3178.0,28.0,21899
51149,VA,Prince George County,4782.0,-668.0,43021
51153,VA,Prince William County,56670.0,1760.0,487012
51155,VA,Pulaski County,4716.0,-816.0,33683
51157,VA,Rappahannock County,730.0,134.0,7453
51159,VA,Richmond County,1119.0,87.0,9126
51161,VA,Roanoke County,12457.0,-478.0,96756
51163,VA,Rockbridge County,2685.0,212.0,22568
51165,VA,Rockingham County,9802.0,2143.0,85414
51167,VA,Russell County,3330.0,-1053.0,25437
51169,VA,Scott County,2807.0,-748.0,21480
51171,VA,Shenandoah County,5234.0,-288.0,44936
51173,VA,Smyth County,4492.0,-1493.0,29408
51175,VA,Southampton County,2272.0,500.0,17899
51177,VA,Spotsylvania County,18145.0,2671.0,146828
51179,VA,Stafford County,19878.0,-332.0,163169
51181,VA,Surry County,676.0,39.0,6527
51183,VA,Sussex County,1260.0,146.0,10640
51185,VA,Tazewell County,6898.0,547.0,39563
51187,VA,Warren County,5270.0,522.0,41404
51191,VA,Washington County,7578.0,-730.0,53855
51193,VA,Westmoreland County,2808.0,903.0,18765
51195,VA,Wise County,6718.0,-88.0,35327
51197,VA,Wythe County,3892.0,-200.0,28115
51199,VA,York County,6288.0,-406.0,71164
51510,VA,Alexandria city,25437.0,-121.0,155045
51520,VA,Bristol city,2163.0,-1010.0,16940
51530,VA,Buena Vista city,675.0,-24.0,6569
51540,VA,Charlottesville city,5789.0,-167.0,45272
51550,VA,Chesapeake city,28296.0,-394.0,252459
51570,VA,Colonial Heights city,2080.0,-958.0,18278
51580,VA,Covington city,823.0,-158.0,5633
51590,VA,Danville city,6568.0,-426.0,42017
51595,VA,Emporia city,893.0,208.0,5533
51600,VA,Fairfax city,5218.0,4015.0,24752
51610,VA,Falls Church city,2990.0,614.0,14489
51620,VA,Franklin city,910.0,73.0,8274
51630,VA,Fredericksburg city,3076.0,-214.0,28648
51640,VA,Galax city,873.0,-482.0,6702
51650,VA,Hampton city,19263.0,-93.0,137858
51660,VA,Harrisonburg city,6482.0,757.0,51150
51670,VA,Hopewell city,2838.0,-532.0,22790
51678,VA,Lexington city,813.0,-39.0,7506
51680,VA,Lynchburg city,10050.0,-84.0,79228
51683,VA,Manassas city,4873.0,-119.0,42673
51685,VA,Manassas Park city,2466.0,-925.0,16693
51690,VA,Martinsville city,1994.0,-18.0,13697
51700,VA,Newport News city,27201.0,3383.0,183980
51710,VA,Norfolk city,25273.0,989.0,232558
51720,VA,Norton city,361.0,-411.0,3589
51730,VA,Petersburg city,4612.0,521.0,33462
51735,VA,Poquoson city,1135.0,-215.0,12624
51740,VA,Portsmouth city,11409.0,262.0,96954
51750,VA,Radford city,1532.0,-102.0,16719
51760,VA,Richmond city,31040.0,277.0,228367
51770,VA,Roanoke city,14007.0,1140.0,97657
51775,VA,Salem city,2674.0,22.0,25700
51790,VA,Staunton city,2850.0,-750.0,25940
51800,VA,Suffolk city,10412.0,-601.0,98426
51810,VA,Virginia Beach city,53313.0,338.0,455069
51820,VA,Waynesboro city,2800.0,-380.0,22799
51830,VA,Williamsburg city,1077.0,211.0,15685
51840,VA,Winchester city,3629.0,67.0,27861
53001,WA,Adams County,2610.0,462.0,20898
53003,WA,Asotin County,2900.0,642.0,22536
53005,WA,Benton County,28519.0,827.0,212829
53007,WA,Chelan County,11040.0,196.0,80038
53009,WA,Clallam County,9263.0,-76.0,77684
53011,WA,Clark County,55356.0,-5091.0,516737
53013,WA,Columbia County,565.0,257.0,4026
53015,WA,Cowlitz County,11838.0,102.0,112064
53017,WA,Douglas County,5431.0,-749.0,44223
53019,WA,Ferry County,684.0,-160.0,7468
53021,WA,Franklin County,14308.0,-934.0,98582
53023,WA,Garfield County,120.0,-95.0,2357
53025,WA,Grant County,12634.0,-470.0,101580
53027,WA,Grays Harbor County,9501.0,-332.0,77041
53029,WA,Island County,8776.0,344.0,86682
53031,WA,Jefferson County,3192.0,-18.0,33570
53033,WA,King County,295937.0,-40312.0,2265311
53035,WA,Kitsap County,35991.0,4807.0,277813
53037,WA,Kittitas County,4484.0,-169.0,45122
53039,WA,Klickitat County,2717.0,817.0,23303
53041,WA,Lewis County,8393.0,-342.0,85357
53043,WA,Lincoln County,1097.0,5.0,11613
53045,WA,Mason County,9488.0,982.0,68171
53047,WA,Okanogan County,4739.0,163.0,43460
53049,WA,Pacific County,2424.0,-299.0,24095
53051,WA,Pend Oreille County,1611.0,424.0,14138
53053,WA,Pierce County,128986.0,1346.0,926479
53055,WA,San Juan County,1943.0,514.0,18672
53057,WA,Skagit County,13956.0,-5.0,131322
53059,WA,Skamania County,1462.0,609.0,12455
53061,WA,Snohomish County,119688.0,322.0,840452
53063,WA,Spokane County,46769.0,-22415.0,549740
53065,WA,Stevens County,6045.0,1852.0,48283
53067,WA,Thurston County,35492.0,329.0,298639
53069,WA,Wahkiakum County,464.0,147.0,4688
53071,WA,Walla Walla County,8307.0,-481.0,61853
